Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Image
56816904,The Sentence,Louise Erdrich,"Erdrich, Louise",,006267112X,9780062671127,0,Harper,Hardcover,387,2021,2021,,2022/11/04,to-read,to-read (#15),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1630063344i/56816904.jpg
60095078,The Hero of This Book,Elizabeth McCracken,"McCracken, Elizabeth",,62971271,9780062971272,0,Ecco,Hardcover,192,2022,2022,,2022/11/08,to-read,to-read (#16),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1657519231i/60095078.jpg
58495634,Unruly Saint: Dorothy Day's Radical Vision and its Challenge for Our Times,D.L. Mayfield,"Mayfield, D.L.",Robert Ellsberg,1506473598,9781506473598,0,Broadleaf Books,Hardcover,256,2022,2022,,2022/11/09,to-read,to-read (#17),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1642408502i/58495634.jpg
58437521,The Candy House,Jennifer Egan,"Egan, Jennifer",,1476716765,9781476716763,0,Scribner,Hardcover,352,2022,2022,,2023/01/07,to-read,to-read (#18),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1642351487i/58437521.jpg
2668559,The Tea-Olive Bird Watching Society,Augusta Trobaugh,"Trobaugh, Augusta",,525948791,9780525948797,0,Dutton Adult,Hardcover,240,2005,2005,,2023/01/15,to-read,to-read (#19),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1309210827i/2668559.jpg
61239590,These Impossible Things,Salma El-Wardany,"El-Wardany, Salma",,1538709325,9781538709320,0,Grand Central Publishing,Kindle Edition,388,2022,2022,,2023/01/25,to-read,to-read (#20),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1654548309i/61239590.jpg
61190257,"The Destroyer of Worlds (Lovecraft Country, #2)",Matt Ruff,"Ruff, Matt",,63256894,9780063256897,0,Harper,Hardcover,305,2023,2023,,2023/02/13,to-read,to-read (#21),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1675646222i/61190257.jpg
60756719,In the Time of Our History,Susanne Pari,"Pari, Susanne",,1496739264,9781496739261,0,Kensington,Paperback,304,2023,2023,,2023/03/10,to-read,to-read (#22),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1651699675i/60756719.jpg
63249808,The Last Ranger,Peter Heller,"Heller, Peter",,593535111,9780593535110,0,Alfred A. Knopf,Hardcover,287,2023,2023,,2023/03/12,to-read,to-read (#23),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1684817837i/63249808.jpg
45304101,The Great Believers,Rebecca Makkai,"Makkai, Rebecca",,073522353X,9780735223530,0,Penguin Books,Paperback,421,2019,2018,,2023/03/16,to-read,to-read (#24),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1556229367i/45304101.jpg
48930276,"More Than a Body: Your Body Is an Instrument, Not an Ornament",Lexie Kite,"Kite, Lexie",Lindsay Kite,358229243,9780358229247,0,Harvest,Hardcover,352,2020,2020,,2023/03/24,to-read,to-read (#25),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1593147477i/48930276.jpg
63922274,Go as a River,Shelley Read,"Read, Shelley",,1954118236,9781954118232,0,Spiegel & Grau,Hardcover,320,2023,2023,,2023/04/06,to-read,to-read (#26),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1670147458i/63922274.jpg
9924,"The Grass Harp, Including A Tree of Night and Other Stories",Truman Capote,"Capote, Truman",,679745572,9780679745570,0,Vintage International,Paperback,272,1993,1956,,2023/04/08,to-read,to-read (#27),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327792327i/9924.jpg
2034630,Roadwalkers,Shirley Ann Grau,"Grau, Shirley Ann",,679432337,9780679432333,0,Alfred A. Knopf,Hardcover,292,1994,1994,,2023/04/18,to-read,to-read (#28),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1266481354i/2034630.jpg
166867,The House on Coliseum Street,Shirley Ann Grau,"Grau, Shirley Ann",,807121010,9780807121016,0,LSU Press,Paperback,242,1996,1961,,2023/04/28,to-read,to-read (#29),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347460373i/166867.jpg
34914535,A Theology of the Ordinary,Julie Canlis,"Canlis, Julie",,692840281,9780692840283,0,Godspeed Press,Paperback,82,2017,2017,,2023/07/03,to-read,to-read (#30),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1563762196i/34914535.jpg
29778634,Where We Go When All We Were Is Gone,Sequoia Nagamatsu,"Nagamatsu, Sequoia",,1625579446,9781625579447,0,Black Lawrence Press,Paperback,166,2016,2016,,2023/08/05,to-read,to-read (#31),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1459830019i/29778634.jpg
62874240,Girls and Their Monsters: The Genain Quadruplets and the Making of Madness in America,Audrey Clare Farley,"Farley, Audrey Clare",,1538724472,9781538724477,0,Grand Central Publishing,Hardcover,304,2023,2023,,2023/08/12,to-read,to-read (#32),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1666033651i/62874240.jpg
218986,The Meadow,James Galvin,"Galvin, James",,805027033,9780805027037,0,Holt Paperbacks,Paperback,240,1993,1992,,2023/08/29,to-read,to-read (#33),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388184151i/218986.jpg
11208,How the García Girls Lost Their Accents,Julia Alvarez,"Alvarez, Julia",,452287073,9780452287075,0,Plume,Paperback,286,2005,1991,,2023/09/16,to-read,to-read (#34),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1386922914i/11208.jpg
50093704,In Five Years,Rebecca Serle,"Serle, Rebecca",,1982137444,9781982137441,0,Atria Books,Hardcover,272,2020,2020,,2023/10/18,to-read,to-read (#35),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1586399012i/50093704.jpg
65916344,"Holly (Holly Gibney, #3)",Stephen  King,"King, Stephen",,1668016133,9781668016138,0,Scribner,Hardcover,449,2023,2023,,2023/12/12,to-read,to-read (#37),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1674418461i/65916344.jpg
197063361,In Ascension,Martin MacInnes,"MacInnes, Martin",,802163467,9780802163462,0,Black Cat,Paperback,496,2024,2024,,2023/12/12,to-read,to-read (#36),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1698177121i/197063361.jpg
44000543,The Country Will Bring Us No Peace,Matthieu Simard,"Simard, Matthieu",Pablo Strauss,1552453936,9781552453933,0,Coach House Books,Paperback,128,2019,2017,,2023/12/30,to-read,to-read (#38),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1554335957i/44000543.jpg
87556695,Let Us Descend,Jesmyn Ward,"Ward, Jesmyn",,198210449X,9781982104498,0,Scribner,Hardcover,305,2023,2023,,2024/01/04,to-read,to-read (#39),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1698173892i/87556695.jpg
62093145,"I, Julian",Claire Gilbert,"Gilbert, Claire",,1399807528,9781399807524,0,Hodder & Stoughton,Hardcover,208,2023,2023,,2024/01/20,to-read,to-read (#40),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1675914036i/62093145.jpg
62192516,Perilous Times,Thomas D. Lee,"Lee, Thomas D.",,593499018,9780593499016,0,Ballantine Books,Hardcover,486,2023,2023,,2024/01/24,to-read,to-read (#41),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1684816785i/62192516.jpg
123033397,Day,Michael Cunningham,"Cunningham, Michael",,399591346,9780399591341,0,Random House,Hardcover,273,2023,2023,,2024/01/26,to-read,to-read (#42),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1685348830i/123033397.jpg
249171,Sacred Rhythms: Arranging Our Lives for Spiritual Transformation (Transforming Resources),Ruth Haley Barton,"Barton, Ruth Haley",,830833331,9780830833337,0,IVP,Hardcover,192,2006,2006,,2024/02/19,to-read,to-read (#43),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388221694i/249171.jpg
75494215,Eve: How the Female Body Drove 200 Million Years of Human Evolution,Cat Bohannon,"Bohannon, Cat",,385350546,9780385350549,0,Knopf,Hardcover,615,2023,2023,,2024/02/27,to-read,to-read (#47),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1684815183i/75494215.jpg
174147294,Wandering Stars,Tommy Orange,"Orange, Tommy",,593318250,9780593318256,0,Knopf,Hardcover,315,2024,2024,,2024/02/27,to-read,to-read (#46),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1695837414i/174147294.jpg
203726906,Scaffolding,Lauren Elkin,"Elkin, Lauren",,1784742945,9781784742942,0,Chatto & Windus,Hardcover,391,2024,2024,,2024/02/27,to-read,to-read (#45),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1702460020i/203726906.jpg
178565,Excellent Women,Barbara Pym,"Pym, Barbara",,014310487X,9780143104872,0,Penguin Classics,Paperback,231,2006,1952,,2024/02/27,to-read,to-read (#44),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1309376675i/178565.jpg
7988467,"We, the Drowned",Carsten Jensen,"Jensen, Carsten","Charlotte Barslund, Emma Ryder",151013772,9780151013777,0,Houghton Mifflin Harcourt,Hardcover,678,2011,2006,,2024/03/13,to-read,to-read (#48),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1303518744i/7988467.jpg
355862,Erasure,Percival Everett,"Everett, Percival",,786888156,9780786888153,0,Hyperion,Paperback,280,2002,2001,,2024/03/26,to-read,to-read (#49),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1708274015i/355862.jpg
195790835,Craft: Stories I Wrote for the Devil,Ananda Lima,"Lima, Ananda",,1250292972,9781250292971,0,Tor Books,Hardcover,181,2024,2024,,2024/04/01,to-read,to-read (#50),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1695241043i/195790835.jpg
171681821,The Anxious Generation: How the Great Rewiring of Childhood Caused an Epidemic of Mental Illness,Jonathan Haidt,"Haidt, Jonathan",,593655036,9780593655030,0,Penguin Press,Hardcover,385,2024,2024,,2024/04/14,to-read,to-read (#51),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1711573377i/171681821.jpg
40538657,The Island of Sea Women,Lisa See,"See, Lisa",,,,0,Scribner,Hardcover,374,2019,2019,,2024/05/16,to-read,to-read (#52),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1549839392i/40538657.jpg
52642143,Art and Faith: A Theology of Making,Makoto Fujimura,"Fujimura, Makoto",N.T. Wright,300254148,9780300254143,0,Yale University Press,Hardcover,167,2021,2021,,2024/05/20,to-read,to-read (#53),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1594446586i/52642143.jpg
176443843,Maude Horton's Glorious Revenge,Lizzie Pook,"Pook, Lizzie",,1982181990,9781982181994,0,Simon & Schuster,Paperback,336,2024,2024,,2024/05/29,to-read,to-read (#55),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1692806650i/176443843.jpg
138383323,Olivetti,Allie Millington,"Millington, Allie",,125032694X,9781250326942,0,Feiwel & Friends,Kindle Edition,252,2024,2024,,2024/05/29,to-read,to-read (#54),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1690954811i/138383323.jpg
61812308,Small Mercies,Dennis Lehane,"Lehane, Dennis",,62129481,9780062129482,0,Harper,Hardcover,303,2023,2023,,2024/06/04,to-read,to-read (#57),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1675645342i/61812308.jpg
35489155,Southernmost,Silas House,"House, Silas",,161620625X,9781616206253,0,Algonquin Books of Chapel Hill,Hardcover,336,2018,2018,,2024/06/04,to-read,to-read (#56),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1674659169i/35489155.jpg
41219,Possession,A.S. Byatt,"Byatt, A.S.",,679735909,9780679735908,0,Vintage,Paperback,555,1991,1990,,2024/06/05,to-read,to-read (#59),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1391124124i/41219.jpg
74405,"The Rebel Angels (The Cornish Trilogy, #1)",Robertson Davies,"Davies, Robertson",,140062718,9780140062717,0,Penguin Books,Mass Market Paperback,326,1983,1981,,2024/06/05,to-read,to-read (#58),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1387741372i/74405.jpg
199291752,Old King,Maxim Loskutoff,"Loskutoff, Maxim",,393868192,9780393868197,0,W. W. Norton & Company,Hardcover,304,2024,2024,,2024/06/30,to-read,to-read (#60),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1706906577i/199291752.jpg
112974860,How to Know a Person: The Art of Seeing Others Deeply and Being Deeply Seen,David  Brooks,"Brooks, David",,059323006X,9780593230084,0,Random House,Kindle Edition,306,2023,2023,,2024/08/03,to-read,to-read (#63),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1684815605i/112974860.jpg
370774,Revelations of Divine Love,Julian of Norwich,"Norwich, Julian of","A.C. Spearing, Elizabeth Spearing",140446737,9780140446739,0,Penguin Books,Paperback,193,1999,1393,,2024/08/03,to-read,to-read (#62),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1420607880i/370774.jpg
16085458,The Best of Connie Willis: Award-Winning Stories,Connie Willis,"Willis, Connie",,345540646,9780345540645,0,Del Rey,Hardcover,473,2013,1993,,2024/08/03,to-read,to-read (#61),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1380492560i/16085458.jpg
248596,Something Wicked This Way Comes,Ray Bradbury,"Bradbury, Ray",,380729407,9780380729401,0,Harper Voyager,Mass Market Paperback,293,1998,1962,,2024/08/22,to-read,to-read (#65),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1409596011i/248596.jpg
13543121,Between Two Fires,Christopher Buehlman,"Buehlman, Christopher",,1937007863,9781937007867,0,Ace,Hardcover,432,2012,2012,,2024/08/22,to-read,to-read (#64),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1710293039i/13543121.jpg
202102018,Burn,Peter Heller,"Heller, Peter",,593801628,9780593801628,0,Knopf,Hardcover,291,2024,2024,,2024/08/24,to-read,to-read (#66),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1699934842i/202102018.jpg
59109077,Horse,Geraldine Brooks,"Brooks, Geraldine",,399562966,9780399562969,0,Viking,Hardcover,401,2022,2022,,2024/08/31,to-read,to-read (#67),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1639948376i/59109077.jpg
204316858,The Barn: The Secret History of a Murder in Mississippi,Wright Thompson,"Thompson, Wright",,593299825,9780593299821,0,Penguin Press,Hardcover,430,2024,2024,,2024/10/09,to-read,to-read (#68),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1715200126i/204316858.jpg
203578770,Graveyard Shift,M.L. Rio,"Rio, M.L.",,1250356792,9781250356796,0,Flatiron Books,Paperback,128,2024,2024,,2024/10/27,to-read,to-read (#69),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1726866957i/203578770.jpg
92780,Cold Comfort Farm,Stella Gibbons,"Gibbons, Stella","Roz Chast, Lynne Truss",143039598,9780143039594,0,Penguin Classics,Paperback,233,2006,1932,,2024/11/01,to-read,to-read (#70),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1416161594i/92780.jpg
57024128,Thirst: A Novel,A.G. Mojtabai,"Mojtabai, A.G.",,,,0,,Kindle Edition,,2021,2021,,2024/11/18,to-read,to-read (#71),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1612998545i/57024128.jpg
205519756,The Estate,Sarah   Jost,"Jost, Sarah",,1728262739,9781728262734,0,Sourcebooks Landmark,Paperback,416,2024,2024,,2024/11/19,to-read,to-read (#72),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1713555344i/205519756.jpg
60741781,The End of Drum-Time,Hanna Pylväinen,"Pylväinen, Hanna",,1250822904,9781250822901,0,Henry Holt and Co.,Hardcover,368,2023,2023,,2024/11/23,to-read,to-read (#73),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1716405854i/60741781.jpg
199347538,"Somewhere Beyond the Sea (Cerulean Chronicles, #2)",T.J. Klune,"Klune, T.J.",,125088120X,9781250881205,0,Tor Books,Hardcover,416,2024,2024,,2024/11/27,to-read,to-read (#74),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1752528282i/199347538.jpg
195790788,A Well-Trained Wife: My Escape from Christian Patriarchy,Tia  Levings,"Levings, Tia",,1250288282,9781250288288,0,St. Martin's Press,Hardcover,304,2024,2024,,2024/12/13,to-read,to-read (#75),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1697534507i/195790788.jpg
40670312,The One (Dark Future #1),John Marrs,"Marrs, John",,,,0,Hanover Square Press,ebook,418,2018,2016,,2024/12/18,to-read,to-read (#76),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1612001976i/40670312.jpg
51720367,Strange Rites: New Religions for a Godless World,Tara Isabella Burton,"Burton, Tara Isabella",,1541762533,9781541762534,0,PublicAffairs,Hardcover,301,2020,2020,,2024/12/21,to-read,to-read (#77),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1576043863l/51720367.jpg
75293514,"The Wolves of Eternity (Morgenstjernen, #2)",Karl Ove Knausgård,"Knausgård, Karl Ove",Karl Ove Knausgaard,593490835,9780593490839,0,Penguin Press,Hardcover,800,2023,2021,,2024/12/22,to-read,to-read (#78),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1685352835i/75293514.jpg
208430757,"Darkly (Darkly, #1)",Marisha Pessl,"Pessl, Marisha",,593706552,9780593706558,0,Delacorte Press,Hardcover,399,2024,2024,,2024/12/25,to-read,to-read (#79),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1712508582i/208430757.jpg
133938826,Welcome to the Hyunam-Dong Bookshop,Hwang Bo-Reum,"Bo-Reum, Hwang",Shanna Tan,,,0,Bloomsbury Publishing,Hardcover,307,2024,2022,,2024/12/30,to-read,to-read (#80),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1688424684i/133938826.jpg
217245618,The Names,Florence Knapp,"Knapp, Florence",,593833902,9780593833902,0,Pamela Dorman Books,Hardcover,328,2025,2025,,2025/01/08,to-read,to-read (#81),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1746106001i/217245618.jpg
53205888,Under the Whispering Door,T.J. Klune,"Klune, T.J.",,1250217342,9781250217349,0,Tor Books,Hardcover,376,2021,2021,,2025/01/11,to-read,to-read (#82),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1652374208i/53205888.jpg
10964693,The Marriage Plot,Jeffrey Eugenides,"Eugenides, Jeffrey",,374203059,9780374203054,0,"Farrar, Straus and Giroux",Hardcover,406,2011,2011,,2025/02/14,to-read,to-read (#83),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328736940i/10964693.jpg
195790759,Rednecks,Taylor  Brown,"Brown, Taylor",,1250329337,9781250329332,0,St. Martin's Press,Hardcover,310,2024,2024,,2025/02/15,to-read,to-read (#84),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1695841924i/195790759.jpg
172979818,The Extinction of Irena Rey,Jennifer  Croft,"Croft, Jennifer",,1639731709,9781639731701,0,Bloomsbury Publishing,Hardcover,320,2024,2024,,2025/02/22,to-read,to-read (#88),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1688980438i/172979818.jpg
213870084,"One Day, Everyone Will Have Always Been Against This",Omar El Akkad,"Akkad, Omar El",,593804147,9780593804148,0,Knopf,Hardcover,208,2025,2025,,2025/02/22,to-read,to-read (#87),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1764097849i/213870084.jpg
66087062,The Unmaking of June Farrow,Adrienne Young,"Young, Adrienne",,593598679,9780593598672,0,Delacorte Press,Hardcover,320,2023,2023,,2025/02/22,to-read,to-read (#86),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1678126802i/66087062.jpg
25489094,The High Mountains of Portugal,Yann Martel,"Martel, Yann",,812997174,9780812997170,0,Spiegel & Grau,Hardcover,332,2016,2016,,2025/02/22,to-read,to-read (#85),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1443034505i/25489094.jpg
214788901,Jesus Changes Everything: A New World Made Possible,Stanley Hauerwas,"Hauerwas, Stanley",Tish Harrison Warren,1636081576,9781636081571,0,Plough Publishing House,Paperback,168,2025,2025,,2025/03/08,to-read,to-read (#89),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1718958322i/214788901.jpg
220341389,Everything Is Tuberculosis: The History and Persistence of Our Deadliest Infection,John  Green,"Green, John",,525556575,9780525556572,0,Crash Course Books,Hardcover,198,2025,2025,,2025/04/05,to-read,to-read (#90),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1729825992i/220341389.jpg
25664555,Peacekeeping,Mischa Berlinski,"Berlinski, Mischa",,374230447,9780374230449,0,Sarah Crichton Books,Hardcover,400,2016,2016,,2025/04/07,to-read,to-read (#91),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442840036i/25664555.jpg
123036004,The Berry Pickers,Amanda    Peters,"Peters, Amanda",,1646221958,9781646221950,0,Catapult,Hardcover,307,2023,2023,,2025/04/26,to-read,to-read (#92),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1677605623i/123036004.jpg
211178725,Old Soul,Susan  Barker,"Barker, Susan",,593718291,9780593718292,0,G.P. Putnam's Sons,Hardcover,336,2025,2025,,2025/05/05,to-read,to-read (#93),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1715801343i/211178725.jpg
119073,The Name of the Rose,Umberto Eco,"Eco, Umberto",William Weaver,156001314,9780156001311,0,Houghton Mifflin Harcourt,Paperback,552,1994,1980,,2025/05/10,to-read,to-read (#94),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1415375471i/119073.jpg
214152211,The Bright Years,Sarah Damoff,"Damoff, Sarah",,1668061449,9781668061442,0,Simon & Schuster,Hardcover,288,2025,2025,,2025/05/11,to-read,to-read (#96),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1717697006i/214152211.jpg
216371549,The Pretender,Jo Harkin,"Harkin, Jo",,593803302,9780593803301,0,"Knopf, Pantheon, Vintage, and Anchor",Hardcover,496,2025,2025,,2025/05/11,to-read,to-read (#95),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1720705063i/216371549.jpg
216522634,Fun for the Whole Family,Jennifer E. Smith,"Smith, Jennifer E.",,593358309,9780593358306,0,Ballantine Books,Hardcover,357,2025,2025,,2025/05/16,to-read,to-read (#97),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1721764280i/216522634.jpg
217453570,Sleep,Honor Jones,"Jones, Honor",,593851986,9780593851982,0,Riverhead Books,Hardcover,272,2025,2025,,2025/05/27,to-read,to-read (#99),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1723603834i/217453570.jpg
36576151,"Inspired: Slaying Giants, Walking on Water, and Loving the Bible Again",Rachel Held Evans,"Evans, Rachel Held",,718022319,9780718022310,0,Thomas Nelson,Paperback,236,2018,2018,,2025/05/27,to-read,to-read (#98),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1518673569i/36576151.jpg
14967,A Trip to the Stars,Nicholas Christopher,"Christopher, Nicholas",,743203305,9780743203302,0,Touchstone,Paperback,499,2001,2000,,2025/05/30,to-read,to-read (#101),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347949024i/14967.jpg
221251828,Buckeye,Patrick Ryan,"Ryan, Patrick",,593595033,9780593595039,0,Random House,Hardcover,464,2025,2025,,2025/05/30,to-read,to-read (#100),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1733285810i/221251828.jpg
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,,,0,Tor.com,ebook,144,2017,2017,,2025/06/14,to-read,to-read (#102),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1631585309i/32758901.jpg
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,,,0,Penguin Books,Paperback,487,2005,2001,,2025/06/27,to-read,to-read (#103),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1628791882i/1232.jpg
215362022,"The Savage, Noble Death of Babs Dionne",Ron Currie Jr.,"Jr., Ron Currie",,593851668,9780593851661,0,G.P. Putnam's Sons,Hardcover,368,2025,2025,,2025/07/07,to-read,to-read (#104),to-read,https://covers.openlibrary.org/b/isbn/9780593851661-L.jpg
57846324,Vladimir,Julia May Jonas,"Jonas, Julia May",,1982187638,9781982187637,0,Avid Reader Press / Simon & Schuster,Hardcover,238,2022,2022,,2025/07/09,to-read,to-read (#107),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1641411420i/57846324.jpg
218372405,Lay Your Armor Down,Michael Farris Smith,"Smith, Michael Farris",,031657337X,9780316573375,0,"Little, Brown and Company",Hardcover,272,2025,2025,,2025/07/09,to-read,to-read (#106),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1734303923i/218372405.jpg
31181,Breathing Lessons,Anne Tyler,"Tyler, Anne",,345485599,9780345485595,0,Ballantine Books,Mass Market Paperback,368,2006,1988,,2025/07/09,to-read,to-read (#105),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1389130508i/31181.jpg
910343,Brother of the More Famous Jack,Barbara Trapido,"Trapido, Barbara",,014027491X,9780140274912,0,Penguin,Paperback,224,1998,1982,,2025/07/21,to-read,to-read (#108),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1387711293i/910343.jpg
9959239,Night Waking,Sarah Moss,"Moss, Sarah",,1847082157,9781847082152,0,Granta Books (UK),Paperback,378,2011,2011,,2025/07/25,to-read,to-read (#110),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328051620i/9959239.jpg
217927444,Murderland: Crime and Bloodlust in the Time of Serial Killers,Caroline Fraser,"Fraser, Caroline",,593657225,9780593657225,0,Penguin Press,Hardcover,480,2025,2025,,2025/07/25,to-read,to-read (#109),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1737606245i/217927444.jpg
271074,Tree of Smoke,Denis Johnson,"Johnson, Denis",,374279128,9780374279127,0,"Farrar, Straus and Giroux",Hardcover,614,2007,2004,,2025/09/09,to-read,to-read (#112),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1480095525i/271074.jpg
